resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,text_keyword,job_code_seq1,job_code_seq2,job_code_seq3,career_month,career_job_code
U04905,2020-01-08,2020-10-20,4,2007,2300.0,1900.0,경영;패션MD;시장조사;물류;물류관리;물류기획;유통,경영·기획·회계·사무,,,0,
U07116,2012-01-14,2020-06-20,4,2001,0.0,2900.0,의류영업관리;영업MD;기획MD영업기획,재료·화학·섬유·의복,,,108,섬유;봉제;가방;의류
U04821,2020-06-14,2020-12-29,4,2013,0.0,0.0,패션디자이너;여성복디자이너;기획MD,재료·화학·섬유·의복,,,16,디자인;CAD;설계
U04527,2019-10-01,2020-04-10,4,2005,0.0,1700.0,텍스타일;그래픽디자인;포토샵;일러스트;의류;의복;잡화;캐주얼;섬유,재료·화학·섬유·의복,,,31,섬유;봉제;가방;의류
U06453,2017-03-21,2020-01-06,4,2010,0.0,2300.0,머천다이저;MD;기획MD,재료·화학·섬유·의복,,,42,섬유;봉제;가방;의류
U00686,2011-03-30,2020-06-19,4,2002,0.0,3900.0,패션디자인;상품기획;해외영업,재료·화학·섬유·의복,,,121,섬유;봉제;가방;의류
U07002,2020-02-07,2020-03-27,4,2013,3500.0,3100.0,영업MD;영업관리;유통MD,재료·화학·섬유·의복,,,40,섬유;봉제;가방;의류
U05579,2020-05-29,2020-05-29,4,2013,4100.0,3900.0,MD;상품기획;바잉MD;해외바잉,재료·화학·섬유·의복,,,49,섬유;봉제;가방;의류
U07016,2020-02-12,2020-10-30,4,2007,1500.0,1500.0,여성복디자인;남성복디자인;데님디자인,재료·화학·섬유·의복,,,11,섬유;봉제;가방;의류
U00471,2006-12-11,2020-05-04,4,2002,0.0,0.0,스포츠웨어;골프웨어;여성복디자이너,재료·화학·섬유·의복,,,204,섬유;봉제;가방;의류
U02523,2019-12-31,2020-11-25,4,2005,0.0,1900.0,여성복;남성복;의류;의복;성인복;니트;생산관리,재료·화학·섬유·의복,,,18,섬유;봉제;가방;의류
U07737,2020-02-05,2020-02-05,4,2014,1500.0,1500.0,패션디자이너,재료·화학·섬유·의복,,,0,
U00391,2015-06-04,2020-07-24,4,2013,4700.0,4300.0,기획MD,재료·화학·섬유·의복,,,64,섬유;봉제;가방;의류
U02058,2010-09-09,2020-08-26,4,2006,0.0,0.0,패션영업국내수입,재료·화학·섬유·의복,,,118,도소매;유통;무역
U06508,2015-06-11,2020-03-22,4,1992,0.0,4500.0,니트쉐터디자이너,디자인,,,156,
U03764,2020-11-07,2020-12-09,4,2016,0.0,1900.0,여성복디자인;패션디자인,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U02789,2017-09-11,2020-06-21,4,2013,4300.0,3700.0,영업;아울렛;백화점,재료·화학·섬유·의복,,,45,섬유;봉제;가방;의류
U05180,2010-08-21,2020-06-26,4,2001,0.0,5250.0,디자이너,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U03865,2020-06-26,2020-06-26,4,2010,0.0,0.0,MD;상품기획,재료·화학·섬유·의복,,,3,섬유;봉제;가방;의류
U01196,2020-04-21,2020-05-30,4,2010,0.0,0.0,지원서,재료·화학·섬유·의복,,,6,학교;학원;직원훈련(교육서비스)
U03543,2019-12-06,2020-08-07,4,2012,1900.0,1900.0,VMD,재료·화학·섬유·의복,,,7,섬유;봉제;가방;의류
U06107,2016-10-19,2020-10-09,4,1993,0.0,0.0,매장영업관리,재료·화학·섬유·의복,,,206,섬유;봉제;가방;의류
U05789,2016-03-19,2020-01-10,4,2001,0.0,3900.0,경영;영업기획;국내영업;판매영업;조직관리;거래처관리,경영·기획·회계·사무,영업·판매·TM,,144,기타 서비스
U07388,2009-07-05,2020-07-14,4,2007,4100.0,3900.0,디자이너,재료·화학·섬유·의복,,,96,디자인;CAD;설계
U06185,2018-03-06,2020-03-26,4,2014,0.0,2100.0,의류디자인;의류디자이너;여성복디자이너,재료·화학·섬유·의복,,,11,섬유;봉제;가방;의류
U00328,2020-08-20,2020-08-24,4,2007,1900.0,0.0,경영관리;경영지원;총무;OA;전산직,경영·기획·회계·사무,IT·게임,,0,
U08242,2019-11-29,2020-03-30,4,2015,0.0,0.0,MD;영업MD;영업관리;샵마스터,재료·화학·섬유·의복,,,0,호텔;숙박;관광;여행;외식
U05482,2020-04-20,2020-10-31,4,2008,0.0,6750.0,신규매장오픈개설운영관리,재료·화학·섬유·의복,,,125,모바일;유무선
U01625,2012-08-08,2020-10-02,4,1996,0.0,0.0,글로벌소싱;소싱처관리;원가관리;품질관리;생산MD;공정관리,재료·화학·섬유·의복,,,263,섬유;봉제;가방;의류
U04671,2019-10-01,2020-01-05,4,0,0.0,0.0,,재료·화학·섬유·의복,,,48,도소매;유통;무역
U06945,2013-10-09,2020-04-14,4,2001,3900.0,0.0,패션디자이너,디자인,,,87,섬유;봉제;가방;의류
U05590,2009-09-04,2020-11-06,4,2004,5750.0,5250.0,매장영업관리;패션영업;영업관리;영업MD,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U07178,2015-04-22,2020-05-26,4,2012,0.0,0.0,디자인;머천다이저,재료·화학·섬유·의복,,,28,컴퓨터;사무기기;소비재
U05182,2019-09-30,2020-09-02,4,2011,2700.0,3100.0,상품기획기획MD,재료·화학·섬유·의복,,,28,섬유;봉제;가방;의류
U02390,2017-06-18,2020-04-25,4,2006,0.0,2300.0,아동복;의류;우븐;캐주얼,재료·화학·섬유·의복,,,47,섬유;봉제;가방;의류
U06616,2019-04-04,2020-04-27,4,2013,2100.0,0.0,패션;MD;마케팅;디자인,재료·화학·섬유·의복,,,4,섬유;봉제;가방;의류
U07954,2018-01-07,2020-09-10,4,2005,0.0,0.0,디자이너,디자인,,,55,섬유;봉제;가방;의류
U06841,2020-05-11,2020-05-16,4,2011,0.0,0.0,상품기획;MD;매장영업관리;머천다이저;마케팅;기획;전략,재료·화학·섬유·의복,,,2,섬유;봉제;가방;의류
U03549,2016-10-31,2020-12-11,4,1996,0.0,4900.0,매장영업관리,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U07858,2014-05-10,2020-06-18,4,2014,0.0,4500.0,상품기획;기획MD,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U04438,2020-02-16,2020-03-14,4,2002,0.0,3700.0,영업MD;영업기획;상품기획,재료·화학·섬유·의복,,,64,기타 제조
U00857,2005-10-19,2020-06-10,4,2004,0.0,0.0,니트디자인;여성복디자인;남성복디자인,재료·화학·섬유·의복,,,216,섬유;봉제;가방;의류
U01861,2010-10-09,2020-07-10,4,2005,0.0,0.0,패션디자이너;우븐디자이너;디자이너,재료·화학·섬유·의복,,,142,디자인;CAD;설계
U07341,2020-06-23,2020-06-25,4,0,0.0,0.0,상품기획MD,재료·화학·섬유·의복,,,11,섬유;봉제;가방;의류
U03529,2019-10-02,2020-11-14,4,1996,4300.0,3700.0,백화점;대리점개설및매장영업관리,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U08137,2019-04-18,2020-01-17,4,2013,1900.0,1700.0,디자이너,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U00630,2009-05-13,2020-07-16,3,0,0.0,3500.0,상품기획생산관리,재료·화학·섬유·의복,,,102,섬유;봉제;가방;의류
U04854,2019-11-08,2020-03-06,4,2011,0.0,0.0,디자이너,재료·화학·섬유·의복,,,0,
U00503,2020-12-16,2020-12-17,4,2010,4500.0,3900.0,패션디자인;의상디자인;여성복디자이너;패션디자이너,재료·화학·섬유·의복,,,74,섬유;봉제;가방;의류
U00006,2017-11-15,2020-10-18,3,0,3900.0,3500.0,매장영업관리,재료·화학·섬유·의복,,,99,섬유;봉제;가방;의류
U07657,2009-06-02,2020-04-17,4,1997,0.0,7500.0,의상디자이너,재료·화학·섬유·의복,,,228,섬유;봉제;가방;의류
U05167,2014-08-06,2020-12-05,5,2000,4700.0,4100.0,디자인;여성복,재료·화학·섬유·의복,,,93,섬유;봉제;가방;의류
U06627,2018-03-13,2020-09-07,4,1992,0.0,7500.0,매장영업관리;매장개설,재료·화학·섬유·의복,,,249,섬유;봉제;가방;의류
U02660,2013-02-28,2020-11-22,3,1987,3900.0,4100.0,머천다이저;바이어관리;바이어상담;MD;해외영업,경영·기획·회계·사무,영업·판매·TM,재료·화학·섬유·의복,248,섬유;봉제;가방;의류
U03495,2018-01-10,2020-06-13,4,2005,0.0,1900.0,디자이너;코디네이터;VMD;스타일리스트;패션잡지기자,디자인,,,44,섬유;봉제;가방;의류
U07472,2018-10-30,2020-09-15,4,1999,4700.0,4700.0,백화점영업;매장관리,영업·판매·TM,,,124,섬유;봉제;가방;의류
U02949,2020-05-09,2020-06-12,4,2008,0.0,0.0,디자이너,재료·화학·섬유·의복,,,70,섬유;봉제;가방;의류
U06641,2020-04-09,2020-12-31,4,0,0.0,6250.0,여성복,재료·화학·섬유·의복,,,169,디자인;CAD;설계
U02129,2020-06-17,2020-06-17,4,2017,2700.0,2500.0,여성복디자이너,재료·화학·섬유·의복,,,31,디자인;CAD;설계
U04908,2020-04-03,2020-05-08,3,0,0.0,0.0,VMD;비주얼머천다지징;MD;머천다이저;디스플레이;패션;기획;MD,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U05003,2011-07-25,2020-11-07,4,2004,0.0,3100.0,영업;패션MD;상품기획,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U06562,2020-02-05,2020-03-24,4,2015,0.0,0.0,상품MD;기획MD;영업MD,재료·화학·섬유·의복,,,13,기타 서비스
U01860,2013-01-09,2020-02-20,4,2006,0.0,3100.0,매장영업관리,재료·화학·섬유·의복,,,72,도소매;유통;무역
U02720,2013-04-24,2020-03-25,4,2012,4300.0,3700.0,영업MD;여성복MD;남성복MD,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U03945,2017-06-19,2020-03-22,4,2001,5750.0,5250.0,캐쥬얼웨어디자이너,재료·화학·섬유·의복,,,173,섬유;봉제;가방;의류
U06169,2020-02-19,2020-02-19,4,2012,4300.0,4700.0,백화점대리점매장영업관리;영업MD,재료·화학·섬유·의복,,,66,섬유;봉제;가방;의류
U08174,2020-03-13,2020-03-15,4,2014,2900.0,2900.0,의류디자이너,재료·화학·섬유·의복,,,39,섬유;봉제;가방;의류
U06664,2020-11-11,2020-11-13,4,2015,0.0,0.0,상품기획,재료·화학·섬유·의복,,,0,
U04057,2020-01-24,2020-05-08,2,0,2100.0,2500.0,매장영업관리;머천다이저;샵마스터;디스플레이,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U06738,2017-01-13,2020-08-12,5,1997,0.0,0.0,패션디자인;의류디자인;의상디자인;디자이너;패션디자이너;RD;남성복;골프;스포츠,디자인,,,113,섬유;봉제;가방;의류
U07189,2012-04-30,2020-02-28,4,2001,3100.0,3700.0,바이어;경영관리;인사관리;인사기획;비서;임원비서;해외영업;바이어상담;바이어관리,경영·기획·회계·사무,영업·판매·TM,,75,공공행정;경찰;기관;협회
U02812,2019-07-24,2020-11-26,4,2013,1700.0,0.0,상품기획,재료·화학·섬유·의복,,,3,
U03492,2016-05-06,2020-10-28,4,2005,3100.0,2900.0,머천다이저;MD;상품기획,재료·화학·섬유·의복,,,42,쇼핑몰;전자상거래;경매
U04342,2015-04-04,2020-11-17,4,2006,0.0,0.0,디스플레이;인테리어;VMD;마케팅,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U01190,2018-09-07,2020-07-20,4,1996,0.0,0.0,영업관리;영업매장영업관리대외영업,재료·화학·섬유·의복,,,204,도소매;유통;무역
U04578,2014-09-16,2020-06-09,4,1997,5250.0,5250.0,백화점영업;매장관리;의류;잡화;주얼리,재료·화학·섬유·의복,,,216,섬유;봉제;가방;의류
U08271,2014-12-26,2020-05-08,4,2008,0.0,0.0,디자이너,재료·화학·섬유·의복,,,48,섬유;봉제;가방;의류
U01011,2020-06-22,2020-08-10,4,1994,0.0,3100.0,마케팅;마케팅기획;온라인마케팅;영업기획;거래처관리;거래선개발;매장관리;유통영업,경영·기획·회계·사무,영업·판매·TM,,167,도소매;유통;무역
U01199,2015-02-10,2020-06-12,4,2004,3300.0,3100.0,의류;의복;품질검사;QC;생산관리;무역,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U00314,2014-06-07,2020-02-20,4,1988,2900.0,3100.0,의류;의복;우븐;니트;봉제;원단;패턴,재료·화학·섬유·의복,디자인,,282,섬유;봉제;가방;의류
U07078,2017-11-07,2020-08-04,4,2007,3100.0,3100.0,패션디자이너,재료·화학·섬유·의복,,,61,섬유;봉제;가방;의류
U02747,2013-09-21,2020-09-12,4,2006,0.0,0.0,VMD;디스플레이;아동복;유아복;캐주얼,재료·화학·섬유·의복,,,68,섬유;봉제;가방;의류
U08222,2019-01-04,2020-06-12,4,2002,0.0,0.0,캐쥬얼상품기획및디자인,재료·화학·섬유·의복,,,192,섬유;봉제;가방;의류
U01274,2008-03-24,2020-10-11,2,0,0.0,4900.0,해외생산;영어,재료·화학·섬유·의복,,,124,섬유;봉제;가방;의류
U02819,2020-04-18,2020-04-18,4,2013,2100.0,1900.0,패션디자이너;남성복디자이너;여성복디자이너,재료·화학·섬유·의복,,,18,섬유;봉제;가방;의류
U08082,2011-10-05,2020-06-10,4,1999,0.0,2700.0,의상디자인,재료·화학·섬유·의복,,,55,섬유;봉제;가방;의류
U08270,2019-09-03,2020-02-16,4,2003,0.0,5250.0,매장관리;영업관리,재료·화학·섬유·의복,,,84,도소매;유통;무역
U08418,2020-07-03,2020-10-16,4,2009,1100.0,1300.0,디자인;인턴;신입;어페럴;프로모션,재료·화학·섬유·의복,,,0,
U06336,2020-06-20,2020-09-12,4,2007,4300.0,3500.0,생산관리;영업,재료·화학·섬유·의복,,,66,의료;제약;건강
U01454,2019-10-12,2020-04-19,4,0,2100.0,2100.0,상품기획MD,재료·화학·섬유·의복,,,0,
U06406,2016-11-11,2020-09-21,5,2006,3100.0,1700.0,VMD부문기획;연구분야지원,재료·화학·섬유·의복,,,48,디자인;CAD;설계
U01764,2020-04-05,2020-04-05,4,2014,0.0,0.0,영업관리,재료·화학·섬유·의복,,,0,
U02835,2019-10-06,2020-04-28,4,2013,2500.0,4500.0,상품기획;패션;MD;패션정보팀,재료·화학·섬유·의복,,,8,출판;인쇄;편집;영상
U01694,2016-04-12,2020-02-11,4,2005,0.0,2500.0,상품기획,디자인,,,53,섬유;봉제;가방;의류
U01227,2008-11-30,2020-11-07,4,2005,5250.0,4900.0,생산구매;원단;원자재;글로벌소싱;통합소싱,재료·화학·섬유·의복,,,159,섬유;봉제;가방;의류
U06280,2020-04-27,2020-05-13,4,2014,0.0,0.0,상품기획,재료·화학·섬유·의복,,,0,
U02901,2016-01-06,2020-02-25,4,2005,3500.0,3300.0,매장관리;고객관리;할인점;거래처관리,영업·판매·TM,,,59,도소매;유통;무역
U06584,2020-01-06,2020-07-17,4,2006,2500.0,1900.0,패션디자이너;디자이너;여성복디자이너;경력디자이너,재료·화학·섬유·의복,,,60,디자인;CAD;설계
U02178,2020-10-02,2020-10-16,4,2013,0.0,1900.0,상품기획;MD;VMD;패션에디터,재료·화학·섬유·의복,,,16,도소매;유통;무역
U01038,2020-12-11,2020-12-22,4,0,0.0,0.0,신입디자이너,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U05535,2014-10-13,2020-11-10,3,2016,4900.0,4300.0,패션디자이너;스포츠웨어;에슬레저,재료·화학·섬유·의복,,,41,섬유;봉제;가방;의류
U02366,2020-10-21,2020-11-14,4,2017,0.0,0.0,머천다이저;MD;바잉MD;수입바잉MD;바이어;백화점바이어;영업MD;쇼핑몰MD;바잉,재료·화학·섬유·의복,,,16,섬유;봉제;가방;의류
U04071,2020-10-02,2020-11-25,4,2014,2700.0,0.0,,재료·화학·섬유·의복,,,18,디자인;CAD;설계
U08238,2019-12-11,2020-01-06,4,2012,0.0,3500.0,영업관리매장관리판매분석,재료·화학·섬유·의복,,,37,도소매;유통;무역
U04765,2020-01-21,2020-09-09,4,2009,0.0,0.0,머천다이저;상품기획;영업,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U03837,2020-10-17,2020-10-17,4,1989,7500.0,7500.0,디자인실실장,재료·화학·섬유·의복,,,276,섬유;봉제;가방;의류
U00100,2020-01-14,2020-01-14,4,2003,4900.0,4900.0,유통영업대리점아울렛,재료·화학·섬유·의복,,,148,섬유;봉제;가방;의류
U00109,2019-12-07,2020-01-15,4,2014,0.0,0.0,의상디지인;패션디자인;여성복디자인,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U05867,2007-12-17,2020-03-21,4,2005,0.0,2100.0,인사;행정학과;구인;채용;신입;경력;인사관리;컴퓨터활용능력;급여;인적사항;4대보험;파워포인트;사무행정;사무;문서작성;기획;엑셀;워드;일반사무;총무,경영·기획·회계·사무,문화·예술·신문·방송,,105,기타 제조
U02096,2017-03-23,2020-02-17,4,1997,0.0,4100.0,생산소싱;오더관리;자재구매;원가관리;영업기획;영업관리,재료·화학·섬유·의복,,,124,섬유;봉제;가방;의류
U03074,2019-12-25,2020-06-22,4,0,0.0,0.0,소재디자이너,재료·화학·섬유·의복,,,7,섬유;봉제;가방;의류
U02810,2020-03-19,2020-07-02,4,2004,0.0,0.0,여성복디자이너,재료·화학·섬유·의복,,,192,섬유;봉제;가방;의류
U02232,2011-06-28,2020-10-08,4,1998,4900.0,0.0,생산MD;생산관리,재료·화학·섬유·의복,,,194,섬유;봉제;가방;의류
U02411,2020-05-27,2020-11-07,4,2008,4300.0,3900.0,상품기획;머천다이저;바잉;해외소싱;브랜드론칭;영업기획;해외사업,재료·화학·섬유·의복,,,86,섬유;봉제;가방;의류
U01065,2013-10-16,2020-03-30,4,1991,0.0,4900.0,무역;바이어상담;해외시장개척,영업·판매·TM,,,188,섬유;봉제;가방;의류
U08313,2017-05-06,2020-08-30,4,2004,4100.0,3900.0,엑셀;재무;영업지원;경영지원;파워포인트;행정;마케팅;마케팅기획;사업기획;사업제휴;거래처관리;영업지원;매출관리;영업관리;영업기획;경영관리;경영기획;기획;전략기획;워드,경영·기획·회계·사무,영업·판매·TM,,78,영화;방송;공연;문화;스포츠
U04267,2016-07-01,2020-08-29,3,0,0.0,3100.0,디자이너;의상디자인;스포츠;브랜드;유아복;아동복,재료·화학·섬유·의복,,,73,섬유;봉제;가방;의류
U03026,2019-06-28,2020-04-26,4,2011,0.0,2100.0,MD마케팅,재료·화학·섬유·의복,,,7,쇼핑몰;전자상거래;경매
U05138,2019-11-28,2020-03-24,4,2007,1900.0,1500.0,패션디자인,디자인,,,15,섬유;봉제;가방;의류
U06549,2018-12-16,2020-11-27,2,0,4300.0,4300.0,의상디자인;여성복디자인;토탈디자인,재료·화학·섬유·의복,,,168,디자인;CAD;설계
U03037,2013-10-28,2020-06-19,4,2007,0.0,2300.0,의상디자인;상품기획;디스플레이;비주얼머천다이저;패턴메이커,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U04043,2018-11-01,2020-07-22,3,1994,0.0,4300.0,의류;백화점영업;매장관리,재료·화학·섬유·의복,영업·판매·TM,,207,섬유;봉제;가방;의류
U03173,2020-08-16,2020-08-31,4,2016,0.0,10000.0,상품기획,재료·화학·섬유·의복,,,24,기타 서비스
U04993,2017-06-18,2020-05-31,4,2016,4900.0,4500.0,패션디자인,재료·화학·섬유·의복,,,77,섬유;봉제;가방;의류
U03185,2006-03-12,2020-12-21,4,1999,5250.0,5250.0,상품기획및그래픽디자인,재료·화학·섬유·의복,,,183,컴퓨터;사무기기;소비재
