resume_seq,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major,univ_sub_major,univ_major_type,univ_score
U01649,21,일반고,공립,여자학교,17,3,5,0,10,,,19,80.0
U07927,16,특성화고,공립,여자학교,15,3,5,0,15,,,9,80.0
U02874,21,일반고,사립,남여공학,17,5,5,0,3,,,14,70.0
U03069,21,일반고,공립,여자학교,7,5,5,0,10,,,9,80.0
U06800,21,일반고,공립,남여공학,5,5,5,0,5,,,3,80.0
U06977,21,일반고,공립,여자학교,11,5,5,0,11,,,20,70.0
U08165,0,기타,기타,기타,0,3,5,0,11,,,19,80.0
U07663,21,일반고,공립,여자학교,18,0,0,0,0,,,9,80.0
U05200,21,일반고,사립,여자학교,13,5,5,0,7,,,4,80.0
U05738,21,일반고,공립,여자학교,13,5,8,0,17,,,10,70.0
U08398,21,일반고,공립,남여공학,17,3,5,0,17,,,4,70.0
U07703,21,일반고,공립,남자학교,5,5,5,0,13,,,4,60.0
U01736,21,자율고,사립,남자학교,3,5,5,0,5,체육학사,,9,80.0
U06083,21,일반고,사립,남여공학,3,0,0,0,0,,,9,70.0
U02255,21,일반고,공립,여자학교,12,5,5,0,7,,,20,70.0
U02583,21,일반고,사립,여자학교,3,5,5,0,3,,,9,60.0
U01857,21,일반고,공립,남자학교,5,5,5,0,5,건축설계학과,,14,70.0
U00180,21,일반고,사립,여자학교,7,3,6,0,3,,,0,60.0
U07759,0,기타,기타,기타,0,3,5,0,10,사회학과,,5,70.0
U06840,21,일반고,공립,남자학교,11,5,5,0,11,,,4,70.0
U04707,19,특목고,사립,남여공학,3,5,5,0,3,,,9,80.0
U05803,21,일반고,공립,여자학교,3,5,5,0,3,의류환경학,,19,70.0
U04834,21,일반고,공립,남여공학,3,5,5,0,3,,,9,90.0
U06369,21,일반고,공립,남자학교,3,5,5,0,3,,,2,60.0
U02161,21,일반고,사립,여자학교,3,0,0,0,0,,,9,100.0
U05621,21,일반고,사립,여자학교,11,5,5,0,11,섬유미술,,9,70.0
U03161,21,일반고,사립,여자학교,11,0,0,0,0,미얀마어,,8,93.0
U04977,21,일반고,공립,남여공학,3,5,5,0,5,,,9,80.0
U02942,21,일반고,사립,여자학교,3,5,5,0,3,,,3,80.0
U08238,21,일반고,사립,남자학교,11,5,5,0,12,,,3,70.0
U08188,21,일반고,사립,남자학교,3,5,5,0,3,,중국학과,8,80.0
U06883,21,일반고,공립,남여공학,5,5,5,0,5,,,5,70.0
U07293,0,기타,기타,기타,0,0,0,0,0,ApparelMerchandising,FineArt,3,80.0
U05175,21,일반고,사립,남자학교,3,3,6,0,3,,,3,20.0
U07084,21,일반고,공립,남여공학,5,5,10,0,5,시각디자인수석입학,,9,90.0
U05836,21,일반고,공립,남자학교,3,5,5,0,17,,,9,80.0
U05250,0,기타,기타,기타,0,0,0,0,0,,,5,70.0
U04436,21,자율고,공립,남자학교,11,5,5,0,11,,,5,80.0
U08013,21,일반고,공립,여자학교,13,5,5,0,3,디자인학부섬유디자인전공,,9,80.0
U07807,21,일반고,사립,여자학교,15,3,5,0,15,,,4,80.0
U07916,21,일반고,공립,남자학교,17,3,5,0,7,나노바이오텍스타일,,10,60.0
U03168,16,특성화고,사립,남여공학,14,5,5,0,15,디자인학부귀금속보석디자인과,,9,80.0
U02389,21,일반고,사립,남자학교,3,5,5,0,3,,,5,70.0
U07344,0,기타,기타,기타,0,3,5,0,3,금속공예디자인과,,9,60.0
U05794,21,일반고,사립,남여공학,5,5,5,0,15,,,0,70.0
U03676,21,일반고,사립,여자학교,3,5,5,0,3,,수학과,4,70.0
U03610,21,일반고,공립,남자학교,3,3,5,0,15,,,4,80.0
U07850,0,기타,기타,기타,0,5,5,0,3,,,9,70.0
U00261,21,자율고,사립,남여공학,7,5,5,0,3,,,9,90.0
U04877,21,일반고,공립,남여공학,6,5,5,0,11,,,4,80.0
U02388,21,일반고,공립,여자학교,17,5,5,0,18,,,9,70.0
U05870,21,일반고,사립,남여공학,5,5,5,0,4,법학,,0,80.0
U06728,0,기타,기타,기타,0,5,5,0,10,,,9,80.0
U01913,21,일반고,공립,남여공학,5,5,10,0,5,,,9,90.0
U01526,21,일반고,공립,남여공학,3,5,5,0,3,,,9,70.0
U04036,21,일반고,사립,남여공학,5,0,0,0,0,,,9,80.0
U03598,21,자율고,사립,남자학교,3,5,5,0,5,,,5,90.0
U08153,21,일반고,사립,남여공학,5,5,5,0,5,,,3,70.0
U07218,21,일반고,공립,여자학교,15,5,8,0,15,,,4,90.0
U06556,21,일반고,공립,여자학교,3,5,5,0,5,회화학과동양화전공,,9,0.0
U07707,0,기타,기타,기타,3,5,5,0,3,공예학부텍스타일디자인전공,,9,70.0
U05530,21,일반고,공립,남여공학,3,5,5,0,5,,,19,80.0
U01230,21,일반고,사립,남자학교,3,5,5,0,5,,,3,80.0
U03465,21,일반고,공립,남여공학,5,5,5,0,5,,,4,80.0
U04788,21,일반고,사립,여자학교,15,5,5,0,15,,,0,80.0
U06337,21,일반고,사립,남여공학,5,5,5,0,17,,,9,80.0
U08286,21,일반고,사립,여자학교,10,3,5,0,10,산업미술,,9,0.0
U07127,0,기타,기타,기타,0,5,5,0,13,,,20,70.0
U04140,21,일반고,사립,여자학교,8,5,5,0,3,,,9,80.0
U07971,0,기타,기타,기타,0,5,10,0,9,섬유공예디자인학과,,9,80.0
U07767,21,일반고,공립,남여공학,3,5,5,0,3,,,4,80.0
U07835,21,일반고,공립,남여공학,5,5,5,0,5,,,19,70.0
U07041,0,기타,기타,기타,4,3,5,0,4,섬유디자인학과,,9,80.0
U03543,21,일반고,사립,남여공학,7,5,5,0,5,서양화학과,,9,70.0
U03317,21,일반고,공립,남여공학,5,5,5,0,15,,,3,3.0
U07279,0,기타,기타,기타,5,0,0,0,0,,,5,80.0
U02222,16,특성화고,사립,여자학교,11,5,5,0,11,,,9,90.0
U05577,0,기타,기타,기타,0,5,5,0,5,,,3,60.0
U06747,20,특목고,공립,남여공학,18,0,0,0,0,,,20,0.0
U04826,0,기타,기타,기타,0,3,6,0,3,,,19,60.0
U03586,21,일반고,사립,여자학교,3,5,5,0,3,,,20,70.0
U02802,21,일반고,공립,남여공학,5,5,5,0,3,,,9,70.0
U07802,21,일반고,사립,남자학교,0,5,5,0,3,,,3,60.0
U02755,21,일반고,공립,여자학교,12,5,5,0,12,,,19,80.0
U03786,21,일반고,사립,남자학교,13,0,0,0,0,,,10,70.0
U04747,0,기타,기타,기타,3,5,5,0,5,,,9,80.0
U03689,21,일반고,사립,여자학교,3,3,5,0,4,,,9,70.0
U06928,21,일반고,사립,여자학교,3,0,0,0,0,,,9,80.0
U02214,0,기타,기타,기타,0,5,5,0,5,,,4,80.0
U08367,21,일반고,공립,여자학교,17,5,5,0,15,,,3,80.0
U05034,0,기타,기타,기타,0,5,5,0,3,,,9,80.0
U02447,21,자율고,공립,남자학교,18,5,5,0,10,,,19,70.0
U00041,21,자율고,사립,남자학교,10,3,5,0,10,,,10,80.0
U03462,2,특성화고,공립,남여공학,7,5,5,0,7,,실내건축디자인과,9,90.0
U07638,21,일반고,공립,여자학교,5,5,5,0,13,,,9,70.0
U02795,21,일반고,사립,여자학교,5,5,5,0,3,,,9,80.0
U08305,21,일반고,공립,남여공학,5,0,0,0,0,,,4,80.0
U06831,21,일반고,사립,여자학교,0,3,5,0,8,,,4,0.0
U06495,21,일반고,사립,남자학교,3,5,5,0,18,,,4,80.0
U02791,21,일반고,사립,여자학교,3,5,5,0,3,,,9,70.0
U00169,21,일반고,공립,남여공학,5,5,5,0,3,,,19,60.0
U02656,21,일반고,공립,여자학교,13,5,5,0,5,,,9,80.0
U01923,21,일반고,공립,남여공학,3,5,5,0,3,,,3,70.0
U00220,21,일반고,사립,여자학교,10,5,5,0,10,,,8,70.0
U07891,21,일반고,사립,남자학교,3,3,5,0,4,,,3,70.0
U07057,0,기타,기타,기타,3,5,5,0,3,,마케팅생산,3,70.0
U04577,21,일반고,공립,여자학교,13,4,5,0,13,,,19,60.0
U04081,21,일반고,공립,여자학교,4,5,5,0,4,심리학과,,5,80.0
U04740,0,기타,기타,기타,0,0,0,0,0,,,0,80.0
U00597,21,일반고,사립,여자학교,6,5,5,0,3,,,19,80.0
U07635,21,일반고,사립,남자학교,3,4,5,0,13,,,2,70.0
U05765,21,일반고,사립,여자학교,5,3,5,0,16,산업디자인학과섬유전공,,2,80.0
U00962,19,특목고,사립,남여공학,11,5,5,0,3,섬유미술패션디자인,,9,70.0
U00207,21,일반고,사립,남자학교,3,5,5,0,3,,,3,80.0
U01213,0,기타,기타,기타,0,5,5,0,17,,,0,60.0
U02592,21,일반고,공립,남여공학,5,5,10,0,3,,,9,80.0
U00520,21,일반고,사립,남자학교,3,5,4,0,3,,,9,80.0
U01284,0,기타,기타,기타,0,5,5,0,11,가정관리학과인테리어전공,,4,70.0
U07557,0,기타,기타,기타,3,5,5,0,3,,,9,70.0
U07067,21,자율고,공립,남여공학,14,5,5,0,15,,,3,80.0
U01158,0,기타,기타,기타,0,0,0,0,0,ArtDesignTextileDesign,TextileTechnology,9,90.0
U05451,21,일반고,사립,여자학교,3,5,5,0,3,인터넷정보공학,일어일문,10,70.0
U06252,21,일반고,사립,여자학교,3,5,5,0,18,언론홍보학과,,5,80.0
U00500,20,특목고,사립,남여공학,11,0,0,0,0,,,19,90.0
U00006,0,기타,기타,기타,0,5,5,0,17,,,18,0.0
U00265,21,특성화고,사립,남여공학,8,5,5,0,11,경영정보학과,,3,80.0
U05523,21,일반고,사립,남자학교,3,5,5,0,3,,,4,70.0
U06631,21,자율고,사립,남자학교,3,3,6,0,3,,,3,80.0
U03366,21,일반고,공립,남여공학,3,4,5,0,13,임베디드시스템공학,,10,60.0
U00044,21,일반고,사립,여자학교,11,5,5,0,11,,,19,20.0
U03789,21,자율고,사립,남자학교,3,3,6,0,3,,,5,70.0
U05414,21,일반고,공립,여자학교,3,5,5,0,5,,,8,70.0
U02933,21,일반고,사립,남여공학,18,5,5,0,18,,,4,60.0
U06363,21,일반고,사립,여자학교,15,3,5,0,15,,,4,70.0
U00209,21,일반고,공립,남여공학,5,5,5,0,3,,,9,70.0
U07502,19,특목고,사립,남여공학,15,5,5,0,3,디지털공예과섬유금속도자,,9,20.0
U07291,21,일반고,공립,남여공학,5,5,5,0,5,무역유통학과,,3,70.0
U07500,21,일반고,사립,남자학교,5,5,5,0,15,,,5,70.0
U06416,21,일반고,사립,여자학교,3,5,5,0,3,,,9,60.0
U03546,0,기타,기타,기타,0,5,5,0,17,,,9,80.0
U03863,16,특성화고,사립,여자학교,3,5,5,0,17,환경조형학과,,9,60.0
U04666,21,일반고,사립,남자학교,0,5,5,0,8,,,4,70.0
U02440,21,일반고,사립,남여공학,10,0,0,0,0,,,9,80.0
U07567,21,일반고,공립,남여공학,5,5,5,0,5,,유통관리,9,80.0
U06511,8,특성화고,사립,남여공학,9,0,0,0,0,화학공업,,13,0.0
U03030,0,기타,기타,기타,0,0,0,0,0,,,9,80.0
U08208,21,일반고,사립,여자학교,3,5,5,0,5,,,0,80.0
U04668,21,일반고,공립,남여공학,7,5,5,0,5,,,3,70.0
U02356,21,일반고,사립,여자학교,3,5,10,0,5,,,19,20.0
U04247,21,자율고,사립,남자학교,3,5,5,0,5,,,8,80.0
U01406,21,일반고,기타,남여공학,8,5,5,0,8,,,9,90.0
U03900,21,일반고,사립,여자학교,3,5,5,0,5,,,5,80.0
U07313,21,일반고,공립,여자학교,3,5,5,0,3,,,19,80.0
U06984,21,자율고,공립,여자학교,9,5,5,0,9,,,9,80.0
U07136,0,기타,기타,기타,0,5,5,0,11,,,9,70.0
U04485,21,일반고,공립,남여공학,5,5,5,0,5,,,3,60.0
U02096,21,일반고,사립,남자학교,3,5,5,0,3,,,0,50.0
U06088,8,특목고,공립,남여공학,3,5,10,0,5,금형설계과,,11,80.0
U03734,21,일반고,사립,여자학교,4,3,5,0,4,,,5,80.0
U00177,0,기타,기타,기타,0,5,5,0,8,독일어교육,,17,60.0
U02975,21,일반고,공립,남여공학,3,0,0,1,0,MetallurgicalandMaterialsEngineering,,10,80.0
U04815,21,일반고,공립,남여공학,14,5,5,0,17,,,9,80.0
U06461,0,기타,기타,기타,0,0,0,0,0,,,4,70.0
U04938,21,일반고,사립,여자학교,3,0,0,0,0,,,3,80.0
U05761,21,일반고,사립,여자학교,11,5,5,0,11,,경영학부,4,80.0
U03868,21,일반고,공립,여자학교,11,3,5,0,11,,,20,70.0
U03485,21,일반고,사립,남여공학,5,5,5,0,7,,,9,20.0
U04294,21,일반고,사립,남여공학,17,5,5,0,3,,,9,60.0
U07298,0,기타,기타,기타,0,3,5,0,15,,,19,80.0
U01139,0,기타,기타,기타,0,5,5,0,17,,,9,90.0
U04780,21,일반고,사립,여자학교,8,5,5,0,8,,,9,90.0
U05446,0,기타,기타,기타,0,5,10,0,3,,,14,80.0
U05171,21,일반고,사립,남자학교,3,5,5,0,5,,,13,50.0
U00203,20,특목고,사립,남여공학,5,5,5,0,17,,,9,70.0
U06751,21,일반고,공립,여자학교,3,5,5,0,17,산업디자인학부섬유디자인전공,,9,80.0
U05544,21,자율고,공립,여자학교,11,5,7,0,3,문예창작학부,,5,20.0
U04259,21,일반고,사립,남여공학,5,5,5,0,5,스포츠경영,,9,80.0
U02655,21,일반고,사립,여자학교,3,0,0,0,0,,,9,70.0
U05449,21,일반고,사립,남자학교,11,5,5,0,6,,,6,60.0
U08244,21,일반고,공립,남여공학,12,5,5,0,8,,,9,90.0
U04760,21,일반고,공립,남여공학,17,5,5,0,5,,,19,80.0
U03649,0,기타,기타,기타,0,5,5,0,18,,,9,70.0
U08063,21,일반고,공립,여자학교,11,5,5,0,11,,,9,70.0
U08402,0,기타,기타,기타,0,5,5,0,15,,,20,80.0
U07604,21,일반고,공립,남여공학,3,0,0,0,0,,,9,80.0
U05991,21,일반고,공립,남여공학,5,5,5,0,3,글로벌통상학과,,3,70.0
U03772,21,일반고,사립,여자학교,3,5,5,0,4,국제통상학부,,3,4.5
U05797,16,특성화고,공립,남여공학,3,5,5,0,3,,,19,70.0
U06305,8,특성화고,공립,남여공학,13,5,5,0,3,,,9,80.0
U08427,21,일반고,공립,남자학교,3,5,5,0,15,관광학과,,5,80.0
U02886,21,일반고,사립,남자학교,11,5,5,0,5,,,10,70.0
U05354,21,일반고,공립,여자학교,4,5,5,0,5,,,19,70.0
U02068,0,기타,기타,기타,0,0,0,0,0,,,20,0.0
U01773,16,특성화고,사립,여자학교,13,5,10,0,5,항공관광영어과,,5,60.0
U03418,21,일반고,사립,여자학교,3,0,0,0,0,코디네이트과,,9,80.0
U01828,21,일반고,사립,남자학교,8,5,5,0,4,,,23,70.0
U08327,21,일반고,사립,여자학교,3,5,5,0,3,,,10,60.0
U02877,0,기타,기타,기타,0,5,5,0,11,,,9,80.0
U03656,21,일반고,공립,여자학교,15,5,5,0,15,,,4,80.0
U06207,21,일반고,사립,남자학교,17,0,0,0,0,의류학학사,,9,80.0
U00441,21,일반고,공립,남여공학,5,5,5,0,18,,,3,60.0
U00333,21,일반고,공립,남여공학,5,5,5,0,5,,,9,80.0
U05493,21,일반고,공립,여자학교,18,4,5,0,13,국어국문학,,8,70.0
U07268,21,자율고,공립,여자학교,18,0,0,0,0,광고미디어디자인학과,,9,80.0
U07929,0,기타,기타,기타,0,5,5,0,18,,,9,60.0
U07168,21,일반고,공립,여자학교,5,5,5,0,3,,,9,80.0
U05003,21,일반고,사립,남여공학,5,5,5,0,10,,,0,70.0
U01499,21,일반고,사립,남여공학,5,5,5,0,3,,,8,80.0
U07325,21,일반고,공립,남여공학,18,5,5,0,18,,,4,70.0
U07016,21,일반고,사립,남자학교,5,5,5,0,17,,,9,80.0
U04557,21,일반고,공립,남여공학,3,5,5,0,3,,,19,80.0
U01341,21,일반고,사립,남여공학,3,5,5,0,3,,,4,70.0
U05036,0,기타,기타,기타,0,5,5,0,9,,,3,90.0
U00106,21,일반고,사립,여자학교,3,0,0,0,0,,,9,70.0
U08365,21,일반고,사립,남여공학,3,5,5,0,5,생명과학,,4,60.0
U02063,0,기타,기타,기타,0,5,5,0,3,,,0,80.0
U03767,0,기타,기타,기타,0,5,5,0,4,,,3,80.0
U07047,21,일반고,공립,남여공학,17,0,0,0,0,,영어영문과,8,80.0
U02885,21,일반고,사립,여자학교,11,3,5,0,6,,,4,70.0
U01124,21,자율고,사립,남자학교,3,5,5,0,5,,,3,70.0
U06478,21,일반고,공립,여자학교,5,5,5,0,3,,,9,70.0
U04016,0,기타,기타,기타,0,5,5,0,3,,,9,90.0
U02700,21,일반고,사립,여자학교,11,5,5,0,6,멀티미디어디자인,,4,80.0
U03750,21,일반고,사립,남자학교,5,5,5,0,3,,,3,70.0
U01107,21,일반고,사립,여자학교,12,5,5,0,7,,,9,80.0
U03072,20,특목고,사립,남여공학,13,5,10,0,5,,,9,90.0
U03743,21,일반고,사립,여자학교,7,5,5,0,7,,,9,70.0
U06832,0,기타,기타,기타,0,3,5,0,10,,,4,80.0
U05110,21,일반고,사립,남여공학,14,5,5,0,14,,,6,80.0
U00536,21,일반고,공립,남자학교,3,5,5,0,3,,,3,0.0
U02928,21,일반고,사립,남여공학,6,5,5,0,3,,인테리어디자인전공,9,80.0
U03089,21,일반고,사립,남자학교,3,5,5,0,3,,,18,70.0
U01279,21,일반고,공립,여자학교,8,5,5,0,3,,,9,80.0
U07108,21,일반고,공립,남여공학,3,5,5,0,3,,,5,70.0
U04013,0,기타,기타,기타,0,5,5,0,11,,,9,70.0
U01310,21,일반고,공립,여자학교,13,5,5,0,13,,,19,80.0
U02318,21,일반고,사립,남자학교,3,5,5,0,3,,,3,60.0
U00901,21,일반고,사립,여자학교,3,5,5,0,3,,,19,80.0
U07839,16,특성화고,사립,여자학교,14,5,5,0,8,,,9,60.0
U04020,21,일반고,사립,남자학교,7,5,5,0,3,,,5,70.0
U07033,0,기타,기타,기타,0,5,7,0,3,온라인마케팅,,3,0.0
U00528,21,일반고,공립,남여공학,3,5,5,0,17,,,3,80.0
U01878,21,자율고,사립,남자학교,3,5,5,0,4,,,3,70.0
U02846,21,일반고,기타,남여공학,15,0,0,0,0,,,3,80.0
U01995,21,일반고,공립,여자학교,5,5,5,0,3,데이타정보학과,,0,80.0
U06128,21,일반고,공립,남여공학,5,5,5,0,3,,,9,70.0
U03237,0,기타,기타,기타,0,5,5,0,18,,,9,80.0
U00546,21,일반고,사립,남자학교,15,5,5,0,15,,,19,70.0
U08324,0,기타,기타,기타,0,5,5,0,15,,,3,70.0
U00952,21,일반고,사립,남여공학,5,5,5,0,3,요업디자인,,9,80.0
U07451,21,일반고,공립,여자학교,17,3,5,0,10,,,4,20.0
U04389,0,기타,기타,기타,5,5,5,0,17,,,8,70.0
U02503,8,특성화고,공립,남여공학,3,5,5,0,3,,,9,70.0
U02946,21,일반고,공립,남여공학,3,5,5,0,17,,,6,70.0
U05229,8,특성화고,사립,남여공학,3,3,6,0,3,,,3,0.0
U08355,21,일반고,사립,남자학교,3,5,5,0,17,,,9,80.0
U04967,21,일반고,공립,남자학교,13,5,5,0,18,,,9,80.0
U02851,21,일반고,사립,남여공학,7,5,10,0,7,디스플레이코디,사진,14,90.0
U06635,21,일반고,사립,여자학교,3,5,5,0,5,실내건축학과,,9,80.0
U01817,21,일반고,공립,여자학교,7,3,5,0,7,,,19,80.0
U04640,0,기타,기타,기타,0,0,0,0,0,패션비즈니스학과,,20,0.0
U03810,21,일반고,공립,여자학교,13,5,5,0,5,,,5,70.0
U06217,21,일반고,사립,남여공학,5,5,5,0,5,경영학부무역학과,,3,60.0
U03528,19,특목고,사립,남여공학,5,5,5,0,3,,,9,70.0
U05183,21,일반고,사립,남여공학,3,5,5,0,17,,,7,60.0
U01138,0,기타,기타,기타,0,5,5,0,5,,,3,80.0
U05268,21,일반고,사립,여자학교,12,5,5,0,12,,,9,80.0
U01430,21,일반고,공립,남여공학,7,5,5,0,7,,,9,80.0
U08159,21,일반고,공립,여자학교,15,3,5,0,15,,,4,80.0
U02044,21,일반고,공립,남여공학,5,5,5,0,3,,,9,80.0
U06097,21,일반고,공립,남자학교,4,5,5,0,7,,,3,60.0
U07044,21,일반고,공립,남여공학,5,5,5,0,17,,,9,0.0
U00449,16,특성화고,사립,여자학교,10,5,5,0,10,,,4,80.0
U07433,21,일반고,공립,남여공학,5,5,5,0,3,섬유디자인학,,9,70.0
U06697,21,일반고,사립,남여공학,15,5,5,0,8,금속공학,,10,70.0
U08332,21,일반고,사립,남자학교,3,3,5,0,3,조소학,,9,80.0
U06905,21,일반고,사립,여자학교,3,5,5,0,3,,국어국문학과,9,90.0
U01143,21,일반고,공립,여자학교,12,5,5,0,3,,,9,80.0
U06053,21,일반고,공립,남여공학,3,5,5,0,3,,,9,80.0
U05598,21,일반고,사립,남자학교,3,5,8,0,15,,,9,80.0
U06850,0,기타,기타,기타,0,5,5,0,10,,,9,3.4
U05184,0,기타,기타,기타,0,5,8,0,15,,,9,80.0
U03894,21,자율고,공립,남자학교,10,5,5,0,10,국제통상학과,,3,70.0
U02663,8,특성화고,사립,남자학교,3,5,5,0,18,,,0,80.0
U07205,0,기타,기타,기타,5,0,0,0,0,,,9,90.0
U05384,0,기타,기타,기타,3,5,5,0,3,,,9,80.0
U04133,21,일반고,사립,여자학교,11,5,5,0,5,,,3,80.0
U00917,21,일반고,공립,여자학교,10,5,5,0,10,,,9,90.0
U04802,21,일반고,사립,여자학교,9,5,5,0,7,,,16,60.0
U05515,21,일반고,사립,여자학교,3,5,5,0,18,,,9,80.0
U03641,21,일반고,사립,남여공학,3,5,5,0,5,,,9,90.0
U07781,21,일반고,공립,남여공학,3,5,5,0,17,정보통신공학,벤처산업공학,10,80.0
U03740,21,일반고,사립,여자학교,3,5,5,0,5,,,9,90.0
U07462,0,기타,기타,기타,0,5,5,0,17,,,3,70.0
U04015,21,일반고,사립,여자학교,3,5,5,0,3,,,8,80.0
U01315,21,일반고,공립,여자학교,9,5,5,0,7,,,9,80.0
U01222,21,일반고,공립,남여공학,3,0,0,0,0,,,5,80.0
U02280,21,자율고,사립,남자학교,3,5,5,0,11,외식경영,,3,70.0
U05376,21,일반고,공립,남여공학,5,5,5,0,3,,,9,80.0
U00651,21,일반고,사립,여자학교,13,5,5,0,3,,,3,80.0
U00361,21,일반고,사립,남자학교,3,0,0,0,0,경영학전공,,3,80.0
U00101,21,일반고,공립,남자학교,13,5,5,0,13,,,19,80.0
U08376,21,일반고,공립,남자학교,5,5,5,0,3,영어영미문화,,8,80.0
U05032,21,일반고,사립,남자학교,3,6,2,0,3,연출,,9,90.0
U06604,21,일반고,공립,여자학교,6,3,5,0,6,,,3,80.0
U05071,21,일반고,공립,남여공학,8,5,5,0,8,,,5,80.0
U00991,21,일반고,공립,여자학교,17,3,5,0,15,,,4,90.0
U02383,21,일반고,공립,여자학교,10,5,5,0,3,,,8,70.0
U08060,21,일반고,공립,남여공학,10,5,5,0,10,,,9,80.0
U00765,20,특목고,사립,남여공학,3,5,5,0,3,,,9,80.0
U06200,21,일반고,사립,남자학교,6,3,5,0,6,,,0,70.0
U08314,16,특성화고,사립,여자학교,3,5,5,0,5,,,3,80.0
U00248,21,일반고,공립,여자학교,3,5,5,0,3,,,9,70.0
U05501,0,기타,기타,기타,0,5,5,0,5,,,4,0.0
U06780,21,일반고,사립,여자학교,10,0,0,0,0,패션디자인StylismeModelisme,패션디자인StylismeModelisme,9,88.0
U02477,0,기타,기타,기타,0,5,5,0,5,,,3,80.0
U07153,21,일반고,사립,남자학교,5,5,5,0,3,시각디자인,,9,70.0
U05568,8,특성화고,공립,남여공학,13,3,5,0,5,,,9,80.0
U03861,21,일반고,사립,남자학교,3,5,10,0,3,,,9,80.0
U03486,8,특성화고,사립,남자학교,3,5,5,0,18,,,9,80.0
U07437,21,일반고,사립,여자학교,3,0,0,0,0,FASHIONDESIGN,,9,8.0
U06014,21,일반고,사립,여자학교,7,0,0,0,0,,,9,80.0
U03085,21,일반고,사립,남자학교,3,5,5,0,3,,,8,70.0
U00077,21,일반고,공립,남여공학,11,0,0,0,0,,,9,80.0
U01480,21,일반고,사립,남여공학,0,0,0,0,0,,,19,80.0
U07872,21,일반고,공립,남여공학,5,5,5,0,3,산업디자인섬유및쥬얼리디자인,,9,70.0
U04835,21,일반고,공립,여자학교,14,3,5,0,14,,,9,90.0
U00936,21,일반고,사립,남자학교,3,5,5,0,3,체육육상,,9,70.0
U04304,21,일반고,공립,여자학교,8,5,5,0,8,,,9,20.0
U06620,21,일반고,공립,여자학교,5,5,5,0,5,공예디자인학과,,9,80.0
U06657,21,일반고,공립,여자학교,3,5,5,0,3,,,9,80.0
U07538,0,기타,기타,기타,11,5,5,0,11,,,0,80.0
U02572,10,특목고,공립,남여공학,11,5,5,0,3,,커뮤니케이션학,8,70.0
U03574,21,일반고,사립,여자학교,3,0,0,0,0,,,9,90.0
U01226,21,일반고,사립,남자학교,3,5,5,0,10,,,0,70.0
U02040,0,기타,기타,기타,0,5,10,0,5,,,9,0.0
U03830,21,일반고,공립,여자학교,4,5,5,0,10,의류패션디자인,,9,90.0
U06367,21,일반고,사립,남자학교,11,5,5,0,11,,,3,70.0
U05197,21,일반고,사립,남자학교,3,5,5,0,18,,,3,70.0
U07695,21,자율고,공립,남자학교,13,5,5,0,3,,,8,60.0
U01443,21,일반고,공립,여자학교,6,5,5,0,3,,,9,80.0
U01541,21,일반고,공립,여자학교,5,5,10,0,5,,,9,80.0
U00311,21,일반고,사립,남자학교,3,5,7,0,3,한국어문화학과,,8,70.0
U06583,0,기타,기타,기타,0,3,5,0,4,,,9,90.0
U04106,0,기타,기타,기타,0,5,7,0,3,,,0,70.0
U07645,21,자율고,사립,남자학교,3,5,8,0,17,,,9,70.0
